IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Call Test] Call Start Network,[Call Test] Call Type,[Call Test] Call Result,[Call Test] Call Middle Network,[Call Test] Call End Network,[Call Test] Mobile ChipSet,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Misc] [Mobile] IMEI,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Call Result,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [Voice or Video Call] Result & Reason,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool),[NR5G] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Sampled Values] MOS (POLQA),[WiFi] On Off,[WiFi] Connect State,[WiFi] [Serving AP] RSSI,[WiFi] [Serving AP] Frequency,[WiFi] [Serving AP] Link Speed,[Call Test] [VoNR VoLTE] [Handover] Rx RTP Delay (Control Plane),[Call Test] [Voice or Video Call] Call Type,[Event] [Event Occurrence Count] Handover OK #,[Mobile Info] [Android] [Radio] Network Type (Data Svc)
33,1,,,-121.9314830,47.5244923,2026-01-26 23:36:14.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-75.000000,5180,144,,,,IWLAN
34,1,,,-121.9314830,47.5244923,2026-01-26 23:36:15.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-71.000000,5180,108,,,,IWLAN
35,1,,,-121.9314830,47.5244923,2026-01-26 23:36:16.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-71.000000,5180,108,,,,IWLAN
36,1,,,-121.9314830,47.5244923,2026-01-26 23:36:17.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-71.000000,5180,108,,,,IWLAN
37,1,,,-121.9314830,47.5244923,2026-01-26 23:36:18.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-71.000000,5180,108,,,,IWLAN
38,1,,,-121.9314830,47.5244923,2026-01-26 23:36:19.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-71.000000,5180,108,,,,IWLAN
39,1,,,-121.9314830,47.5244923,2026-01-26 23:36:20.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-71.000000,5180,108,,,,IWLAN
40,1,,,-121.9314830,47.5244923,2026-01-26 23:36:21.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-73.000000,5180,108,,,,IWLAN
41,1,,,-121.9314830,47.5244923,2026-01-26 23:36:22.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-73.000000,5180,108,,,,IWLAN
42,1,,,-121.9314830,47.5244923,2026-01-26 23:36:23.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-73.500000,5180,108,,,,IWLAN
43,1,,,-121.9314830,47.5244923,2026-01-26 23:36:24.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,,Connected,,,,,,,IWLAN
44,1,,,-121.9314830,47.5244923,2026-01-26 23:36:25.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-74.000000,5180,108,,,,IWLAN
45,1,,,-121.9314830,47.5244923,2026-01-26 23:36:26.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-74.000000,5180,108,,,,IWLAN
46,1,,,-121.9314830,47.5244923,2026-01-26 23:36:27.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-74.000000,5180,144,,,,IWLAN
47,1,,,-121.9314830,47.5244923,2026-01-26 23:36:28.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-74.000000,5180,144,,,,IWLAN
48,1,,,-121.9314830,47.5244923,2026-01-26 23:36:29.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-74.000000,5180,144,,,,IWLAN
49,1,,,-121.9314830,47.5244923,2026-01-26 23:36:30.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-73.000000,5180,108,,,,IWLAN
50,1,,,-121.9314830,47.5244923,2026-01-26 23:36:31.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-73.000000,5180,108,,,,IWLAN
51,1,,,-121.9314830,47.5244923,2026-01-26 23:36:32.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-73.000000,5180,108,,,,IWLAN
52,1,,,-121.9314830,47.5244923,2026-01-26 23:36:33.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-73.000000,5180,108,,,,IWLAN
53,1,,,-121.9314830,47.5244923,2026-01-26 23:36:34.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-73.000000,5180,108,,,,IWLAN
54,1,,,-121.9314830,47.5244923,2026-01-26 23:36:35.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-73.000000,5180,108,,,,IWLAN
55,1,,,-121.9314830,47.5244923,2026-01-26 23:36:36.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-76.000000,5180,72,,,,IWLAN
56,1,,,-121.9314830,47.5244923,2026-01-26 23:36:37.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,,Connected,,,,,,,IWLAN
57,1,,,-121.9314830,47.5244923,2026-01-26 23:36:38.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-76.000000,5180,72,,,,IWLAN
58,1,,,-121.9314830,47.5244923,2026-01-26 23:36:39.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-76.000000,5180,72,,,,IWLAN
59,1,,,-121.9314830,47.5244923,2026-01-26 23:36:40.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-76.000000,5180,72,,,,IWLAN
60,1,,,-121.9314830,47.5244923,2026-01-26 23:36:41.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-76.000000,5180,72,,,,IWLAN
61,1,,,-121.9314830,47.5244923,2026-01-26 23:36:42.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-78.000000,5180,34,,,,IWLAN
62,1,,,-121.9314830,47.5244923,2026-01-26 23:36:43.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-78.000000,5180,34,,,,IWLAN
63,1,,,-121.9314830,47.5244923,2026-01-26 23:36:44.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-78.000000,5180,34,,,,IWLAN
64,1,,,-121.9314830,47.5244923,2026-01-26 23:36:45.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-81.000000,5180,36,,,,IWLAN
65,1,,,-121.9314830,47.5244923,2026-01-26 23:36:46.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-81.000000,5180,36,,,,IWLAN
66,1,,,-121.9314830,47.5244923,2026-01-26 23:36:47.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-81.000000,5180,36,,,,IWLAN
67,1,,,-121.9314830,47.5244923,2026-01-26 23:36:48.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-82.000000,5180,34,,,,IWLAN
68,1,,,-121.9314830,47.5244923,2026-01-26 23:36:49.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-82.000000,5180,34,,,,IWLAN
69,1,,,-121.9314830,47.5244923,2026-01-26 23:36:50.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-82.000000,5180,34,,,,IWLAN
70,1,,,-121.9314830,47.5244923,2026-01-26 23:36:51.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-81.000000,5180,36,,,,IWLAN
71,1,,,-121.9314830,47.5244923,2026-01-26 23:36:52.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,,Connected,,,,,,,IWLAN
72,1,,,-121.9314830,47.5244923,2026-01-26 23:36:53.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-81.000000,5180,36,,,,IWLAN
73,1,,,-121.9314830,47.5244923,2026-01-26 23:36:54.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-80.000000,5180,36,,,,IWLAN
74,1,,,-121.9314830,47.5244923,2026-01-26 23:36:55.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-80.000000,5180,36,,,,IWLAN
75,1,,,-121.9314830,47.5244923,2026-01-26 23:36:56.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-80.000000,5180,36,,,,IWLAN
76,1,,,-121.9314830,47.5244923,2026-01-26 23:36:57.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-81.000000,5180,36,,,,IWLAN
77,1,,,-121.9314830,47.5244923,2026-01-26 23:36:58.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-81.000000,2437,36,,,,IWLAN
78,1,,,-121.9314830,47.5244923,2026-01-26 23:36:59.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-81.000000,2437,36,,,,IWLAN
79,1,,,-121.9314830,47.5244923,2026-01-26 23:37:00.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-58.000000,2437,34,,,,IWLAN
80,1,,,-121.9314830,47.5244923,2026-01-26 23:37:01.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-58.000000,2437,34,,,,IWLAN
81,1,,,-121.9314830,47.5244923,2026-01-26 23:37:02.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-58.000000,2437,34,,,,IWLAN
82,1,,,-121.9314830,47.5244923,2026-01-26 23:37:03.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-62.000000,2437,8,,,,IWLAN
83,1,,,-121.9314830,47.5244923,2026-01-26 23:37:04.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-62.000000,2437,8,,,,IWLAN
84,1,,,-121.9314830,47.5244923,2026-01-26 23:37:05.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-62.000000,2437,8,,,,IWLAN
85,1,,,-121.9314830,47.5244923,2026-01-26 23:37:06.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-62.000000,2437,8,,,,IWLAN
86,1,,,-121.9314830,47.5244923,2026-01-26 23:37:07.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-62.000000,2437,8,,,,IWLAN
87,1,,,-121.9314830,47.5244923,2026-01-26 23:37:08.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.000000,2437,8,,,,IWLAN
88,1,,,-121.9314830,47.5244923,2026-01-26 23:37:09.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-63.000000,2437,17,,,,IWLAN
89,1,,,-121.9314830,47.5244923,2026-01-26 23:37:10.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-63.000000,2437,17,,,,IWLAN
90,1,,,-121.9314830,47.5244923,2026-01-26 23:37:11.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,On,Connected,-63.000000,2437,17,,,,IWLAN
91,1,,,-121.9314830,47.5244923,2026-01-26 23:37:12.000,_20260126_153542_CH01_TMO_5GNR_WFC_DUT_TC-175-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Connected,-63.000000,2437,8,,,,IWLAN
